router_configurer (bosh job tcp_router),{session_id}.ConnectionTime
router_configurer (bosh job tcp_router),{session_id}CurrentSessions
router_configurer (bosh job tcp_router),AverageConnectTimeMs
router_configurer (bosh job tcp_router),AverageQueueTimeMs
router_configurer (bosh job tcp_router),memoryStats.lastGCPauseTimeNS
router_configurer (bosh job tcp_router),memoryStats.numBytesAllocated
router_configurer (bosh job tcp_router),memoryStats.numBytesAllocatedHeap
router_configurer (bosh job tcp_router),memoryStats.numBytesAllocatedStack
router_configurer (bosh job tcp_router),memoryStats.numFrees
router_configurer (bosh job tcp_router),memoryStats.numMallocs
router_configurer (bosh job tcp_router),numCpus
router_configurer (bosh job tcp_router),numGoRoutines
router_configurer (bosh job tcp_router),TotalBackendConnectionErrors
router_configurer (bosh job tcp_router),TotalCurrentQueuedRequests
router_configurer (bosh job tcp_router),udp.sentByteCount
router_configurer (bosh job tcp_router),udp.sentMessageCount
router_configurer (bosh job tcp_router),[Top](#top)
syslog_drain_binder,memoryStats.lastGCPauseTimeNS
syslog_drain_binder,memoryStats.numBytesAllocated
syslog_drain_binder,memoryStats.numBytesAllocatedHeap
syslog_drain_binder,memoryStats.numBytesAllocatedStack
syslog_drain_binder,memoryStats.numFrees
syslog_drain_binder,memoryStats.numMallocs
syslog_drain_binder,numCPUS
syslog_drain_binder,numGoRoutines
syslog_drain_binder,pollCount
syslog_drain_binder,totalDrains
LoggregatorTrafficController,dopplerProxy.containermetricsLatency
LoggregatorTrafficController,dopplerProxy.recentlogsLatency
LoggregatorTrafficController,memoryStats.lastGCPauseTimeNS
LoggregatorTrafficController,memoryStats.numBytesAllocated
LoggregatorTrafficController,memoryStats.numBytesAllocatedHeap
LoggregatorTrafficController,memoryStats.numBytesAllocatedStack
LoggregatorTrafficController,memoryStats.numFrees
LoggregatorTrafficController,memoryStats.numMallocs
LoggregatorTrafficController,numCPUS
LoggregatorTrafficController,numGoRoutines
LoggregatorTrafficController,Uptime
LoggregatorTrafficController,LinuxFileDescriptor
uaa,audit_service.principal_authentication_failure_count
uaa,audit_service.principal_not_found_count
uaa,audit_service.user_authentication_count
uaa,audit_service.user_authentication_failure_count
uaa,audit_service.user_not_found_count
uaa,audit_service.user_password_changes
uaa,audit_service.user_password_failures
